System,River,Year,Total_Returns,AgeClass_0.1,AgeClass_0.2,AgeClass_0.3,AgeClass_0.4,AgeClass_0.5,AgeClass_1.1,AgeClass_1.2,AgeClass_1.3,AgeClass_1.4,AgeClass_1.5,AgeClass_2.1,AgeClass_2.2,AgeClass_2.3,AgeClass_2.4,AgeClass_3.1,AgeClass_3.2,AgeClass_3.3,AgeClass_3.4,Total_Returns_NextYear,Pacea_ALPI_Anomaly,npi_mean_NovMar,oni_mean_DecFeb,mei_mean_AprSep,npgo_mean_DecFeb,ao_mean_DecMar,pdo_mean_DecMar,pdo_mean_MaySep,sst_aprjul,sst_anom,sss_mayaug,total_spawners_y_minus_2_to_4,mean_temp_JunAug,mean_temp_MaySep,max_temp_JunAug,mean_discharge_MarMay,max_discharge_AprSep
Fraser River,Chilko,2013,1747708.0,0.0,0.0,0.0,0.0,0.0,44119.0,1628663.0,59565.0,0.0,0.0,0.0,15361.0,0.0,0.0,0.0,0.0,0.0,0.0,2863174.0,-0.12,1010.312,26.35333333333333,-0.6233333333333333,1.1171110666666666,-1.63775,-1.3275,-1.098,12.378408193588257,0.0260999144929829,30.92457404503456,3600007.0,,,,,244.5
Fraser River,Chilko,2014,2863174.0,0.0,0.0,0.0,0.0,0.0,3493.0,2637175.0,221342.0,0.0,0.0,1164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1001669.0,-0.57,1009.804,26.326666666666668,0.0383333333333333,-0.7239368633333333,0.439,-0.4325,0.468,12.440690994262695,0.0883827151674214,30.860975962418777,3628834.0,,,,,184.5
Fraser River,Chilko,2015,1001669.0,0.0,0.0,0.0,0.0,0.0,2479.0,878488.0,111174.0,0.0,0.0,0.0,6829.0,2699.0,0.0,0.0,0.0,0.0,0.0,287625.0,0.34,1007.862,27.27,1.5233333333333334,-0.7725732833333334,1.09625,1.5550000000000002,0.8999999999999999,13.376975536346436,1.0246672572511617,30.27157240647536,2401081.0,,,,,218.0
Fraser River,Chilko,2016,287625.0,0.0,0.0,0.0,0.0,0.0,905.0,195956.0,87631.0,629.0,0.0,0.0,2504.0,0.0,0.0,0.0,0.0,0.0,0.0,463257.0,4.13,1006.588,29.130000000000003,0.3066666666666666,0.0258715233333333,0.0627499999999999,0.9725,0.322,13.500998973846436,1.1486906947511617,30.16868587640616,2516077.0,,,,,180.0
Fraser River,Chilko,2017,463257.0,0.0,0.0,0.0,0.0,0.0,2932.0,426237.0,34088.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1608774.0,-2.51,1010.256,26.356666666666666,-0.39,-0.81415251,1.10825,0.1575,-0.1,12.651707887649536,0.2993996085542623,29.34804190122164,2932179.0,,,,,182.5
Fraser River,Chilko,2018,1608774.0,0.0,0.0,0.0,0.0,0.0,1480.0,1555820.0,51474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251448.0,-2.2,1012.978,25.793333333333333,-0.2916666666666667,-2.1559666666666666,-0.292,-0.1149999999999999,-0.342,12.965505361557009,0.613197082461733,30.463890955998345,1852644.0,,,,,200.5
Fraser River,Chilko,2019,251448.0,0.0,0.0,0.0,0.0,0.0,157.0,164957.0,84808.0,0.0,0.0,104.0,1422.0,0.0,0.0,0.0,0.0,0.0,0.0,77511.0,1.25,1009.398,27.47,0.2766666666666666,-1.5390468766666667,0.6655000000000001,-0.4175,0.166,12.803886890411375,0.4515786113161031,30.73067092895508,1190606.0,,,,,265.5
Fraser River,Chilko,2020,77511.0,0.0,0.0,0.0,0.0,0.0,1149.0,26869.0,48227.0,0.0,0.0,0.0,1112.0,154.0,0.0,0.0,0.0,0.0,0.0,1139557.0,-2.05,1011.762,27.22,-0.6849999999999999,-2.1876051333333333,2.22225,-1.16,-0.914,12.469040870666504,0.11673259157123,30.192767253288856,1147522.0,,,,,192.5
Fraser River,Chilko,2021,1139557.0,0.0,0.0,0.0,0.0,0.0,19531.0,1106873.0,8291.0,0.0,0.0,254.0,4608.0,0.0,0.0,0.0,0.0,0.0,0.0,1607251.0,0.67,1010.636,25.65333333333333,-1.1966666666666668,-1.0642314366666668,-0.8255,-1.09,-1.754,12.160611391067505,-0.1916968880277689,31.22336013500507,1161712.0,,,,,317.0
Fraser River,Chilko,2022,1607251.0,0.0,0.0,0.0,0.0,0.0,83.0,1567086.0,40082.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576000.0,-0.47,1010.524,25.746666666666663,-1.7983333333333331,-1.8655508666666665,0.72375,-2.1725,-2.174,11.87989377975464,-0.4724144993406352,31.550317947681133,844990.0,,,,,271.5
Fraser River,Chilko,2023,576000.0,0.0,0.0,0.0,0.0,0.0,0.0,447000.0,96320.0,0.0,0.0,0.0,32680.0,0.0,0.0,0.0,0.0,0.0,0.0,115197.0,-0.0181204112693342,1011.92,26.063333333333333,0.2816666666666667,-1.9729653666666669,-0.37825,-1.8875,-2.586,12.199646472930908,-0.1526618061643656,31.60662152216985,,,,,,163.0
Fraser River,Late Stuart,1951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3760.0,-1.83,1011.902,25.57333333333333,,-0.4619076133333333,-1.08675,-1.3725,-1.166,,,30.481418682978703,,,,,,
Fraser River,Late Stuart,1952,3760.0,0.0,0.0,0.0,0.0,0.0,3433.0,327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1527145.0,-2.87,1011.096,26.866666666666667,,-1.2169328,-0.31275,-1.665,-1.838,,,31.259617365323574,114644.0,,,,,
Fraser River,Late Stuart,1953,1527145.0,0.0,0.0,0.0,0.0,0.0,591.0,1526554.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36886.0,2.2,1007.596,26.68,,0.84566811,-0.511,-0.68,-0.544,,,30.859379805051365,117997.0,,,,,
Fraser River,Late Stuart,1954,36886.0,0.0,0.0,0.0,0.0,0.0,0.0,36671.0,0.0,0.0,0.0,0.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,58590.0,-2.32,1009.816,26.973333333333333,,1.2231421,0.1805,-0.8524999999999999,-0.344,,,30.93460072003878,12220.0,,,,,
Fraser River,Late Stuart,1955,58590.0,0.0,0.0,0.0,0.0,0.0,86.0,56085.0,2419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12413.0,-2.62,1011.214,25.64666666666667,,0.1603524366666666,-0.93,-0.4975,-2.392,,,30.36778240937453,375400.0,,,,,
Fraser River,Late Stuart,1956,12413.0,0.0,0.0,0.0,0.0,0.0,830.0,3858.0,7559.0,0.0,0.0,0.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,1548251.0,-4.68,1012.3,25.27,,-0.17856907,-0.80175,-2.4175,-1.272,,,31.27767573870145,376468.0,,,,,
Fraser River,Late Stuart,1957,1548251.0,0.0,0.0,0.0,0.0,0.0,150.0,1548072.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138477.0,-1.6,1010.31,26.18,,-1.33251185,-0.36575,-1.245,0.856,,,31.266079425811768,382111.0,,,,,
Fraser River,Late Stuart,1958,138477.0,0.0,0.0,0.0,0.0,0.0,29.0,135111.0,1470.0,0.0,0.0,0.0,1867.0,0.0,0.0,0.0,0.0,0.0,0.0,52900.0,2.12,1007.824,28.12,,-0.1511360166666666,-1.34,0.7125,1.144,,,31.183831434983475,14542.0,,,,,
Fraser River,Late Stuart,1959,52900.0,0.0,0.0,0.0,0.0,0.0,0.0,50196.0,2704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15466.0,-2.16,1010.304,27.0,,-0.29102917,0.069,0.5974999999999999,-0.232,,,30.60436017696674,540202.0,,,,,
Fraser River,Late Stuart,1960,15466.0,0.0,0.0,0.0,0.0,0.0,874.0,13472.0,1120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1360396.0,-0.35,1009.262,26.30333333333333,,0.7525811166666667,-1.59075,0.525,-0.028,,,30.78190172635592,556222.0,,,,,
Fraser River,Late Stuart,1961,1360396.0,0.0,0.0,0.0,0.0,0.0,672.0,1327094.0,32630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55027.0,2.92,1006.868,26.383333333333333,,1.1995759,-0.22175,0.6125,-0.936,,,30.38761025208693,562993.0,,,,,
Fraser River,Late Stuart,1962,55027.0,0.0,0.0,0.0,0.0,0.0,67.0,53044.0,1916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7080.0,-1.63,1010.684,26.12333333333333,,0.1407852133333333,-0.8072499999999999,-1.165,-1.394,,,31.28269892472488,34824.0,,,,,
Fraser River,Late Stuart,1963,7080.0,0.0,0.0,0.0,0.0,0.0,27.0,6092.0,961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8034.0,2.32,1007.466,26.00333333333333,,-0.2092234233333333,-1.25475,-0.06,-0.58,,,30.231534004211422,422291.0,,,,,
Fraser River,Late Stuart,1964,8034.0,0.0,0.0,0.0,0.0,0.0,143.0,6658.0,1233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,773362.0,0.74,1009.076,27.33,,0.6354695033333334,-0.4815,0.0725,-1.456,,,31.16207632651696,432755.0,,,,,
Fraser River,Late Stuart,1965,773362.0,0.0,0.0,0.0,0.0,0.0,45.0,770385.0,2932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51082.0,-1.62,1009.884,25.78,,-0.7087546033333333,-1.07025,-0.5875,-0.202,,,31.420388881976788,433031.0,,,,,
Fraser River,Late Stuart,1966,51082.0,0.0,0.0,0.0,0.0,0.0,25.0,43107.0,7535.0,0.0,0.0,0.0,415.0,0.0,0.0,0.0,0.0,0.0,0.0,13888.0,-1.88,1011.274,27.813333333333333,,-0.8769983533333334,-1.3545,-0.4625,-0.258,,,31.03158947137686,23826.0,,,,,
Fraser River,Late Stuart,1967,13888.0,0.0,0.0,0.0,0.0,0.0,60.0,11911.0,1917.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2147.0,-0.17,1010.958,26.07333333333333,,-0.6303692166666667,0.2925,-0.375,-1.22,,,31.03063891484187,220095.0,,,,,
Fraser River,Late Stuart,1968,2147.0,0.0,0.0,0.0,0.0,0.0,228.0,1806.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103957.0,-0.4,1009.018,25.863333333333333,,-0.5417895966666667,-0.2922499999999999,-0.36,0.0079999999999999,,,30.69878801932702,225890.0,,,,,
Fraser River,Late Stuart,1969,1103957.0,0.0,0.0,0.0,0.0,0.0,274.0,1102448.0,1235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94021.0,-2.72,1010.83,27.53,,-1.3884037466666663,-2.1115,-0.8574999999999999,-0.516,,,30.736974972944992,225632.0,,,,,
Fraser River,Late Stuart,1970,94021.0,0.0,0.0,0.0,0.0,0.0,224.0,71954.0,21752.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,8145.0,3.69,1005.734,26.96333333333333,,0.2047551033333333,-1.91925,1.1,-1.08,,,31.64413074346689,11144.0,,,,,
Fraser River,Late Stuart,1971,8145.0,0.0,0.0,0.0,0.0,0.0,0.0,6294.0,1851.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40187.0,-2.25,1011.482,25.21333333333333,,-0.0711822576666666,-0.64375,-1.3125,-1.27,,,31.12388130334708,209169.0,,,,,
Fraser River,Late Stuart,1972,40187.0,0.0,0.0,0.0,0.0,0.0,2756.0,27393.0,10038.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1607170.0,-4.51,1011.836,25.88,,-0.322304651,0.1634999999999999,-1.8425,-1.158,,,30.908748039832485,222582.0,,,,,
Fraser River,Late Stuart,1973,1607170.0,0.0,0.0,0.0,0.0,0.0,318.0,1602892.0,3906.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91651.0,-1.62,1009.514,28.27,,-0.4380004316666667,0.94825,-0.4875,-1.408,,,31.152004205263577,223647.0,,,,,
Fraser River,Late Stuart,1974,91651.0,0.0,0.0,0.0,0.0,0.0,1243.0,70520.0,19888.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65527.0,1.04,1009.06,24.72,,-0.3501739266666667,-0.296,-1.085,-0.126,,,30.41066866654616,25294.0,,,,,
Fraser River,Late Stuart,1975,65527.0,0.0,0.0,0.0,0.0,0.0,0.0,65527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16470.0,-1.84,1010.026,25.95,,0.7798425266666666,0.624,-0.595,-1.538,,,31.72751397352953,224582.0,,,,,
Fraser River,Late Stuart,1976,16470.0,0.0,0.0,0.0,0.0,0.0,290.0,16180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,661599.0,-1.12,1010.094,25.05,,1.1134298666666669,0.8917499999999999,-1.2225,-0.132,,,30.698712238898644,237674.0,,,,,
Fraser River,Late Stuart,1977,661599.0,0.0,0.0,0.0,0.0,0.0,855.0,658158.0,2586.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56784.0,3.03,1005.954,27.25333333333333,,1.5284769666666669,-1.87675,1.1425,-0.246,,,31.193813140575703,243199.0,,,,,
Fraser River,Late Stuart,1978,56784.0,0.0,0.0,0.0,0.0,0.0,541.0,48593.0,5807.0,0.0,0.0,0.0,1843.0,0.0,0.0,0.0,0.0,0.0,0.0,215365.0,2.32,1006.492,27.15,,1.1045353533333333,-0.7747499999999999,0.6074999999999999,-0.442,,,30.534987412966217,31856.0,,,,,
Fraser River,Late Stuart,1979,215365.0,0.0,0.0,0.0,0.0,0.0,0.0,214097.0,1268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3921.0,-0.99,1010.552,26.56,0.185,-0.62114414,-1.181,-0.7150000000000001,0.4039999999999999,,,31.440927212054916,163858.0,,,,,
Fraser River,Late Stuart,1980,3921.0,0.0,0.0,0.0,0.0,0.0,104.0,3339.0,478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1314560.0,1.67,1007.686,27.08333333333333,0.355,-1.3888758966666668,-0.7845,0.3299999999999999,-0.0679999999999999,,,31.24885562750009,162656.0,,,,,
Fraser River,Late Stuart,1981,1314560.0,0.0,0.0,0.0,0.0,0.0,699.0,1313861.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113596.0,5.09,1004.438,26.37333333333333,-0.255,-0.53494929,-0.5375,0.985,0.862,,,30.675391637361965,191574.0,,,,,
Fraser River,Late Stuart,1982,113596.0,0.0,0.0,0.0,0.0,0.0,0.0,69820.0,43776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15782.0,-3.21,1010.602,26.64,0.8983333333333333,-0.1840691733333333,-0.0127499999999999,0.0349999999999999,-0.33,,,31.104123849135178,45924.0,,,,,
Fraser River,Late Stuart,1983,15782.0,0.0,0.0,0.0,0.0,0.0,0.0,6854.0,8928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21440.0,6.69,1003.46,28.766666666666666,1.2616666666666667,0.2813847666666667,-0.01175,0.815,1.406,,,31.104361093961277,282596.0,,,,,
Fraser River,Late Stuart,1984,21440.0,0.0,0.0,0.0,0.0,0.0,0.0,21440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1978203.0,1.68,1006.28,26.013333333333332,-0.2866666666666667,-0.1640481899999999,-0.3995,1.4825,0.116,11.555582046508787,-0.7967262325864848,31.116254623119644,267436.0,,,,,
Fraser River,Late Stuart,1985,1978203.0,0.0,0.0,0.0,0.0,0.0,193.0,1978010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107988.0,-1.64,1010.006,25.64333333333333,-0.635,0.170517743,-0.81225,0.3725,0.002,11.865926265716553,-0.4863820133787211,31.48620146971482,268703.0,,,,,
Fraser River,Late Stuart,1986,107988.0,0.0,0.0,0.0,0.0,0.0,0.0,52097.0,55891.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23116.0,5.2,1004.794,26.156666666666663,0.315,-1.2994893666666667,-0.87225,1.13,0.46,11.95290207862854,-0.3994062004667338,31.161187905531666,20232.0,,,,,
Fraser River,Late Stuart,1987,23116.0,0.0,0.0,0.0,0.0,0.0,222.0,14195.0,8699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26026.0,3.62,1005.968,27.80333333333333,1.7283333333333333,0.3326573833333333,-1.07675,1.4975,1.086,12.169358730316162,-0.1829495487791117,31.153977063985973,278116.0,,,,,
Fraser River,Late Stuart,1988,26026.0,0.0,0.0,0.0,0.0,0.0,7755.0,14522.0,3717.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,3367350.0,1.21,1008.134,27.406666666666663,-1.16,0.8647857866666667,-0.383,0.5325,-0.286,12.002808094024658,-0.3495001850706156,30.691513795119064,304585.0,,,,,
Fraser River,Late Stuart,1989,3367350.0,0.0,0.0,0.0,0.0,0.0,264.0,3367086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,858898.0,-2.68,1011.742,24.93,-0.8966666666666667,0.90987403,2.3985,-1.0175,-0.0859999999999999,12.578413486480711,0.226105207385439,31.586970696082485,309881.0,,,,,
Fraser River,Late Stuart,1990,858898.0,0.0,0.0,0.0,0.0,0.0,984.0,725126.0,132788.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376655.0,-0.87,1010.906,26.686666666666667,0.1116666666666666,-0.0613260966666666,1.68725,-0.76,-0.314,12.460647344589232,0.1083390654939595,31.1133088698754,46698.0,,,,,
Fraser River,Late Stuart,1991,376655.0,0.0,0.0,0.0,0.0,0.0,1552.0,283932.0,91171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322645.0,0.45,1011.244,27.036666666666665,0.5566666666666666,-0.86051957,0.1492499999999999,-1.5550000000000002,-1.136,11.83276391029358,-0.5195443688016947,31.33638411301833,593774.0,,,,,
Fraser River,Late Stuart,1992,322645.0,0.0,0.0,0.0,0.0,0.0,20256.0,207234.0,95155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5163174.0,2.14,1006.456,28.363333333333333,1.0266666666666666,-0.05881037,1.06725,0.04,1.056,13.161350011825562,0.8090417327302877,31.19776131556584,777310.0,,,,,
Fraser River,Late Stuart,1993,5163174.0,0.0,0.0,0.0,0.0,0.0,440.0,5162734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517217.0,-0.94,1008.754,26.82333333333333,1.0116666666666667,-2.2754968,1.5175,0.0775,1.686,13.04655146598816,0.6942431868928853,30.87614213503324,843173.0,,,,,
Fraser River,Late Stuart,1994,517217.0,0.0,0.0,0.0,0.0,0.0,354.0,372685.0,144134.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108095.0,-0.63,1010.356,26.8,0.5266666666666667,-1.9444107,0.15675,0.53,-0.53,12.63750958442688,0.285201305331606,31.0661096572876,291274.0,,,,,
Fraser River,Late Stuart,1995,108095.0,0.0,0.0,0.0,0.0,0.0,0.0,91441.0,16654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150838.0,1.59,1008.562,27.66333333333333,-0.2749999999999999,-1.02555351,0.6405000000000001,-0.65,0.806,13.115184783935549,0.762876504840273,31.29348688859206,1906356.0,,,,,
Fraser River,Late Stuart,1996,150838.0,0.0,0.0,0.0,0.0,0.0,4082.0,128970.0,17786.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3255574.0,0.86,1007.772,25.84,-0.7166666666666667,-0.49204,-1.16175,0.8275,0.642,12.100344181060793,-0.2519640980344828,30.57647264920748,1905749.0,,,,,
Fraser River,Late Stuart,1997,3255574.0,0.0,0.0,0.0,0.0,0.0,0.0,3249145.0,6429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620406.0,0.49,1008.67,26.23333333333333,1.653333333333333,-1.3694127,0.2004999999999999,0.2725,1.94,13.045072078704834,0.6927637996095601,30.0048015667842,1916219.0,,,,,
Fraser River,Late Stuart,1998,620406.0,0.0,0.0,0.0,0.0,0.0,1366.0,108011.0,511029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100749.0,4.58,1005.478,28.87333333333333,0.1016666666666666,0.8962181933333333,-0.64725,1.2125,-1.068,13.13564920425415,0.7833409251588765,31.00880479812622,176975.0,,,,,
Fraser River,Late Stuart,1999,100749.0,0.0,0.0,0.0,0.0,0.0,607.0,92713.0,7429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,849458.0,0.13,1009.446,25.21333333333333,-1.1866666666666663,1.38527183,0.1132499999999999,-1.0275,-2.122,11.442471504211426,-0.909836774883848,30.904890647301308,1007912.0,,,,,
Fraser River,Late Stuart,2000,849458.0,0.0,0.0,0.0,0.0,0.0,81.0,810002.0,39375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,564418.0,0.26,1008.446,25.11,-0.675,1.5269583,0.7345,-1.515,-1.218,12.48369812965393,0.1313898505586568,30.912866775806133,1112971.0,,,,,
Fraser River,Late Stuart,2001,564418.0,0.0,0.0,0.0,0.0,0.0,312.0,351715.0,212391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343512.0,1.5,1007.084,25.98333333333333,-0.2383333333333333,2.660991533333333,-1.4055,0.015,-1.642,11.704925060272217,-0.647383218823057,31.640999207129845,1109193.0,,,,,
Fraser River,Late Stuart,2002,343512.0,0.0,0.0,0.0,0.0,0.0,23.0,264390.0,79099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131907.0,-0.37,1009.196,26.52,0.3616666666666667,2.0203324,0.56625,-1.08,-0.658,11.651700973510742,-0.7006073055845317,31.301097136277416,656019.0,,,,,
Fraser River,Late Stuart,2003,131907.0,0.0,0.0,0.0,0.0,0.0,1827.0,117520.0,12560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,884765.0,2.8,1005.066,27.56,-0.0966666666666666,1.86609866,-0.25075,1.315,0.124,12.809890508651732,0.4575822295564595,31.238058163569523,868479.0,,,,,
Fraser River,Late Stuart,2004,884765.0,0.0,0.0,0.0,0.0,0.0,29.0,868657.0,16079.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458862.0,2.83,1008.564,27.0,0.1233333333333333,0.38554044,-0.65775,-0.3775,0.16,13.285678148269652,0.9333698691743796,31.250238491938667,840880.0,,,,,
Fraser River,Late Stuart,2005,458862.0,0.0,0.0,0.0,0.0,0.0,20.0,415504.0,42459.0,0.0,0.0,0.0,879.0,0.0,0.0,0.0,0.0,0.0,0.0,211304.0,0.9,1008.15,27.293333333333333,0.0866666666666666,-1.5064687166666668,-0.25825,-0.025,0.182,13.14409112930298,0.7917828502077047,30.804288644057053,424876.0,,,,,
Fraser River,Late Stuart,2006,211304.0,0.0,0.0,0.0,0.0,0.0,11.0,121483.0,89810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20631.0,0.37,1010.108,25.90333333333333,0.0016666666666666,-1.04372476,-1.0085,0.02,-0.432,12.168338537216188,-0.1839697418790873,31.06126374464769,156442.0,,,,,
Fraser River,Late Stuart,2007,20631.0,0.0,0.0,0.0,0.0,0.0,220.0,15962.0,4449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269580.0,0.55,1009.826,27.316666666666663,-0.7116666666666667,-0.1777491063333333,1.04775,-0.73,-0.162,11.94890284538269,-0.4034054337125834,30.97275810975295,415065.0,,,,,
Fraser River,Late Stuart,2008,269580.0,0.0,0.0,0.0,0.0,0.0,89.0,263681.0,5810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124109.0,-1.1,1009.304,25.12333333333333,-0.9516666666666668,0.8532889033333333,0.7909999999999999,-1.2725,-1.83,10.762346744537354,-1.5899615345579203,31.332856985238884,404106.0,,,,,
Fraser River,Late Stuart,2009,124109.0,0.0,0.0,0.0,0.0,0.0,46.0,105786.0,18277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179661.0,-3.96,1013.466,25.916666666666664,-0.0066666666666666,0.66514552,0.22425,-1.74,-0.584,11.355268001556396,-0.9970402775388774,31.385337609511154,329366.0,,,,,
Fraser River,Late Stuart,2010,179661.0,0.0,0.0,0.0,0.0,0.0,81.0,156805.0,22775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12311.0,4.08,1006.49,28.136666666666667,-1.3316666666666666,1.6738658666666666,-2.6745,-0.0925,-1.524,12.098945379257202,-0.2533628998380717,30.413659059084377,182880.0,,,,,
Fraser River,Late Stuart,2011,12311.0,0.0,0.0,0.0,0.0,0.0,418.0,5832.0,6061.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193187.0,-0.62,1011.132,25.306666666666665,-1.096666666666667,0.3997249266666667,-0.32875,-1.645,-1.782,12.0687255859375,-0.2835826931577738,30.181835871476395,242366.0,,,,,
Fraser River,Late Stuart,2012,193187.0,0.0,0.0,0.0,0.0,0.0,47.0,186682.0,6458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227473.0,0.27,1010.324,25.83333333333333,-0.1583333333333333,0.471165961,0.7505000000000001,-1.815,-2.348,12.007420301437378,-0.3448879776578959,29.68604370263907,308948.0,,,,,
Fraser River,Late Stuart,2013,227473.0,0.0,0.0,0.0,0.0,0.0,1119.0,218217.0,8137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311561.0,-0.12,1010.312,26.35333333333333,-0.6233333333333333,1.1171110666666666,-1.63775,-1.3275,-1.098,12.378408193588257,0.0260999144929829,30.92457404503456,166343.0,,,,,
Fraser River,Late Stuart,2014,311561.0,0.0,0.0,0.0,0.0,0.0,0.0,276384.0,35177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38959.0,-0.57,1009.804,26.326666666666668,0.0383333333333333,-0.7239368633333333,0.439,-0.4325,0.468,12.440690994262695,0.0883827151674214,30.860975962418777,172501.0,,,,,
Fraser River,Late Stuart,2015,38959.0,0.0,0.0,0.0,0.0,0.0,0.0,4528.0,34431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34321.0,0.34,1007.862,27.27,1.5233333333333334,-0.7725732833333334,1.09625,1.5550000000000002,0.8999999999999999,13.376975536346436,1.0246672572511617,30.27157240647536,229815.0,,,,,
