Model,River_Name,R2_Test,MSE_Test,MAPE_Test,R2_Train,MSE_Train,MAPE_Train,System,Selected_System,TopK_Features,Additional_Features_Used,ARIMA_Enabled,Num_Features_Used,Feature_Names
GBRT,Naknek,0.02456683483661215,4547300458863.442,30.93503846054309,0.7031101774576485,1032035762350.2568,16.92921369621417,Bristol Bay,Bristol Bay,20,True,False,20,"Total_Returns, AgeClass_1.2, AgeClass_2.1, AgeClass_2.2, AgeClass_2.3, Total_Returns_Yminus1, Total_Returns_Yminus2, Total_Returns_Yminus3, Total_Returns_Yminus4, AgeClass_1.2_Yminus1, AgeClass_1.2_Yminus3, AgeClass_2.1_Yminus5, AgeClass_2.3_Yminus1, AgeClass_2.3_Yminus2, Total_Returns_NextYear_Yminus1, Total_Returns_NextYear_Yminus2, Total_Returns_NextYear_Yminus3, Total_Returns_NextYear_Yminus4, Total_Returns_NextYear_Yminus5, River_Igushik"
GBRT,Nushagak,0.40474622543289784,16212836034260.133,24.34970850878636,0.8739284730471745,583694215970.5204,30.825016690783,Bristol Bay,Bristol Bay,20,True,False,20,"Total_Returns, AgeClass_1.2, AgeClass_2.1, AgeClass_2.2, AgeClass_2.3, Total_Returns_Yminus1, Total_Returns_Yminus2, Total_Returns_Yminus3, Total_Returns_Yminus4, AgeClass_1.2_Yminus1, AgeClass_1.2_Yminus3, AgeClass_2.1_Yminus5, AgeClass_2.3_Yminus1, AgeClass_2.3_Yminus2, Total_Returns_NextYear_Yminus1, Total_Returns_NextYear_Yminus2, Total_Returns_NextYear_Yminus3, Total_Returns_NextYear_Yminus4, Total_Returns_NextYear_Yminus5, River_Igushik"
GBRT,Ugashik,-0.2738350483245129,7870109164051.063,35.10758747098503,0.5402186253388658,1334455673742.2622,33.18336923612013,Bristol Bay,Bristol Bay,20,True,False,20,"Total_Returns, AgeClass_1.2, AgeClass_2.1, AgeClass_2.2, AgeClass_2.3, Total_Returns_Yminus1, Total_Returns_Yminus2, Total_Returns_Yminus3, Total_Returns_Yminus4, AgeClass_1.2_Yminus1, AgeClass_1.2_Yminus3, AgeClass_2.1_Yminus5, AgeClass_2.3_Yminus1, AgeClass_2.3_Yminus2, Total_Returns_NextYear_Yminus1, Total_Returns_NextYear_Yminus2, Total_Returns_NextYear_Yminus3, Total_Returns_NextYear_Yminus4, Total_Returns_NextYear_Yminus5, River_Igushik"
GBRT,Wood,-5.055416111889017,16917899274205.318,33.880625711658425,0.9227986154602635,1263231777971.5894,13.37292988877065,Bristol Bay,Bristol Bay,20,True,False,20,"Total_Returns, AgeClass_1.2, AgeClass_2.1, AgeClass_2.2, AgeClass_2.3, Total_Returns_Yminus1, Total_Returns_Yminus2, Total_Returns_Yminus3, Total_Returns_Yminus4, AgeClass_1.2_Yminus1, AgeClass_1.2_Yminus3, AgeClass_2.1_Yminus5, AgeClass_2.3_Yminus1, AgeClass_2.3_Yminus2, Total_Returns_NextYear_Yminus1, Total_Returns_NextYear_Yminus2, Total_Returns_NextYear_Yminus3, Total_Returns_NextYear_Yminus4, Total_Returns_NextYear_Yminus5, River_Igushik"
XGB,Alagnak,-1.0415957000185845,4113593574949.513,64.54106456518548,0.7677692548118364,867143339188.1698,24.466641748879496,Bristol Bay,Bristol Bay,20,True,False,20,"Total_Returns, AgeClass_1.2, AgeClass_2.1, AgeClass_2.2, AgeClass_2.3, Total_Returns_Yminus1, Total_Returns_Yminus2, Total_Returns_Yminus3, Total_Returns_Yminus4, AgeClass_1.2_Yminus1, AgeClass_1.2_Yminus3, AgeClass_2.1_Yminus5, AgeClass_2.3_Yminus1, AgeClass_2.3_Yminus2, Total_Returns_NextYear_Yminus1, Total_Returns_NextYear_Yminus2, Total_Returns_NextYear_Yminus3, Total_Returns_NextYear_Yminus4, Total_Returns_NextYear_Yminus5, River_Igushik"
XGB,Egegik,-0.20422678200963706,28823486571102.33,43.567472594966176,0.8670672720710147,1024441683201.3801,12.050703980333903,Bristol Bay,Bristol Bay,20,True,False,20,"Total_Returns, AgeClass_1.2, AgeClass_2.1, AgeClass_2.2, AgeClass_2.3, Total_Returns_Yminus1, Total_Returns_Yminus2, Total_Returns_Yminus3, Total_Returns_Yminus4, AgeClass_1.2_Yminus1, AgeClass_1.2_Yminus3, AgeClass_2.1_Yminus5, AgeClass_2.3_Yminus1, AgeClass_2.3_Yminus2, Total_Returns_NextYear_Yminus1, Total_Returns_NextYear_Yminus2, Total_Returns_NextYear_Yminus3, Total_Returns_NextYear_Yminus4, Total_Returns_NextYear_Yminus5, River_Igushik"
XGB,Igushik,-6.209270815790585,2659133806430.4062,80.08760675737292,0.36692688055534395,176826511755.89453,74.76103234639899,Bristol Bay,Bristol Bay,20,True,False,20,"Total_Returns, AgeClass_1.2, AgeClass_2.1, AgeClass_2.2, AgeClass_2.3, Total_Returns_Yminus1, Total_Returns_Yminus2, Total_Returns_Yminus3, Total_Returns_Yminus4, AgeClass_1.2_Yminus1, AgeClass_1.2_Yminus3, AgeClass_2.1_Yminus5, AgeClass_2.3_Yminus1, AgeClass_2.3_Yminus2, Total_Returns_NextYear_Yminus1, Total_Returns_NextYear_Yminus2, Total_Returns_NextYear_Yminus3, Total_Returns_NextYear_Yminus4, Total_Returns_NextYear_Yminus5, River_Igushik"
XGB,Kvichak,-1.4231879107354644,10052687105540.908,26.569326389129866,0.9307002413758698,1979268927280.2065,24.416892736687625,Bristol Bay,Bristol Bay,20,True,False,20,"Total_Returns, AgeClass_1.2, AgeClass_2.1, AgeClass_2.2, AgeClass_2.3, Total_Returns_Yminus1, Total_Returns_Yminus2, Total_Returns_Yminus3, Total_Returns_Yminus4, AgeClass_1.2_Yminus1, AgeClass_1.2_Yminus3, AgeClass_2.1_Yminus5, AgeClass_2.3_Yminus1, AgeClass_2.3_Yminus2, Total_Returns_NextYear_Yminus1, Total_Returns_NextYear_Yminus2, Total_Returns_NextYear_Yminus3, Total_Returns_NextYear_Yminus4, Total_Returns_NextYear_Yminus5, River_Igushik"
XGB,Naknek,-0.10421080892639578,5147639528200.696,35.2910256977706,0.6208884840066758,1317851312899.4812,18.704608290033708,Bristol Bay,Bristol Bay,20,True,False,20,"Total_Returns, AgeClass_1.2, AgeClass_2.1, AgeClass_2.2, AgeClass_2.3, Total_Returns_Yminus1, Total_Returns_Yminus2, Total_Returns_Yminus3, Total_Returns_Yminus4, AgeClass_1.2_Yminus1, AgeClass_1.2_Yminus3, AgeClass_2.1_Yminus5, AgeClass_2.3_Yminus1, AgeClass_2.3_Yminus2, Total_Returns_NextYear_Yminus1, Total_Returns_NextYear_Yminus2, Total_Returns_NextYear_Yminus3, Total_Returns_NextYear_Yminus4, Total_Returns_NextYear_Yminus5, River_Igushik"
XGB,Nushagak,0.321373210835171,18483654083818.832,28.62005624211633,0.832157989641638,777085936935.615,35.49224868271455,Bristol Bay,Bristol Bay,20,True,False,20,"Total_Returns, AgeClass_1.2, AgeClass_2.1, AgeClass_2.2, AgeClass_2.3, Total_Returns_Yminus1, Total_Returns_Yminus2, Total_Returns_Yminus3, Total_Returns_Yminus4, AgeClass_1.2_Yminus1, AgeClass_1.2_Yminus3, AgeClass_2.1_Yminus5, AgeClass_2.3_Yminus1, AgeClass_2.3_Yminus2, Total_Returns_NextYear_Yminus1, Total_Returns_NextYear_Yminus2, Total_Returns_NextYear_Yminus3, Total_Returns_NextYear_Yminus4, Total_Returns_NextYear_Yminus5, River_Igushik"
XGB,Ugashik,-0.327033057123413,8198781339548.339,37.21742807298971,0.5434040483006781,1325210397663.4036,32.90187413081775,Bristol Bay,Bristol Bay,20,True,False,20,"Total_Returns, AgeClass_1.2, AgeClass_2.1, AgeClass_2.2, AgeClass_2.3, Total_Returns_Yminus1, Total_Returns_Yminus2, Total_Returns_Yminus3, Total_Returns_Yminus4, AgeClass_1.2_Yminus1, AgeClass_1.2_Yminus3, AgeClass_2.1_Yminus5, AgeClass_2.3_Yminus1, AgeClass_2.3_Yminus2, Total_Returns_NextYear_Yminus1, Total_Returns_NextYear_Yminus2, Total_Returns_NextYear_Yminus3, Total_Returns_NextYear_Yminus4, Total_Returns_NextYear_Yminus5, River_Igushik"
XGB,Wood,-7.231795650362564,22998368251728.78,40.65816606417248,0.8932837671908046,1746177705408.935,15.229629184994916,Bristol Bay,Bristol Bay,20,True,False,20,"Total_Returns, AgeClass_1.2, AgeClass_2.1, AgeClass_2.2, AgeClass_2.3, Total_Returns_Yminus1, Total_Returns_Yminus2, Total_Returns_Yminus3, Total_Returns_Yminus4, AgeClass_1.2_Yminus1, AgeClass_1.2_Yminus3, AgeClass_2.1_Yminus5, AgeClass_2.3_Yminus1, AgeClass_2.3_Yminus2, Total_Returns_NextYear_Yminus1, Total_Returns_NextYear_Yminus2, Total_Returns_NextYear_Yminus3, Total_Returns_NextYear_Yminus4, Total_Returns_NextYear_Yminus5, River_Igushik"
LR,Alagnak,-1.0108920636676695,4051729082768.4414,61.800829906416645,-0.07011906663988943,3995795733347.7876,56.83477426779585,Bristol Bay,Bristol Bay,20,True,False,20,"Total_Returns, AgeClass_1.2, AgeClass_2.1, AgeClass_2.2, AgeClass_2.3, Total_Returns_Yminus1, Total_Returns_Yminus2, Total_Returns_Yminus3, Total_Returns_Yminus4, AgeClass_1.2_Yminus1, AgeClass_1.2_Yminus3, AgeClass_2.1_Yminus5, AgeClass_2.3_Yminus1, AgeClass_2.3_Yminus2, Total_Returns_NextYear_Yminus1, Total_Returns_NextYear_Yminus2, Total_Returns_NextYear_Yminus3, Total_Returns_NextYear_Yminus4, Total_Returns_NextYear_Yminus5, River_Igushik"
LR,Egegik,-0.36370433736947483,32640624043859.285,56.691524064345,0.36926172724568973,4860763695040.868,26.57572693399771,Bristol Bay,Bristol Bay,20,True,False,20,"Total_Returns, AgeClass_1.2, AgeClass_2.1, AgeClass_2.2, AgeClass_2.3, Total_Returns_Yminus1, Total_Returns_Yminus2, Total_Returns_Yminus3, Total_Returns_Yminus4, AgeClass_1.2_Yminus1, AgeClass_1.2_Yminus3, AgeClass_2.1_Yminus5, AgeClass_2.3_Yminus1, AgeClass_2.3_Yminus2, Total_Returns_NextYear_Yminus1, Total_Returns_NextYear_Yminus2, Total_Returns_NextYear_Yminus3, Total_Returns_NextYear_Yminus4, Total_Returns_NextYear_Yminus5, River_Igushik"
LR,Igushik,0.19115061777741638,298343451305.4224,27.025011858283282,0.5690417732220344,120372888396.37,53.05208603984878,Bristol Bay,Bristol Bay,20,True,False,20,"Total_Returns, AgeClass_1.2, AgeClass_2.1, AgeClass_2.2, AgeClass_2.3, Total_Returns_Yminus1, Total_Returns_Yminus2, Total_Returns_Yminus3, Total_Returns_Yminus4, AgeClass_1.2_Yminus1, AgeClass_1.2_Yminus3, AgeClass_2.1_Yminus5, AgeClass_2.3_Yminus1, AgeClass_2.3_Yminus2, Total_Returns_NextYear_Yminus1, Total_Returns_NextYear_Yminus2, Total_Returns_NextYear_Yminus3, Total_Returns_NextYear_Yminus4, Total_Returns_NextYear_Yminus5, River_Igushik"
LR,Kvichak,-1.7256845041280626,11307605715193.793,25.831087060747066,0.28899235192006545,20307074264659.594,56.87044425519569,Bristol Bay,Bristol Bay,20,True,False,20,"Total_Returns, AgeClass_1.2, AgeClass_2.1, AgeClass_2.2, AgeClass_2.3, Total_Returns_Yminus1, Total_Returns_Yminus2, Total_Returns_Yminus3, Total_Returns_Yminus4, AgeClass_1.2_Yminus1, AgeClass_1.2_Yminus3, AgeClass_2.1_Yminus5, AgeClass_2.3_Yminus1, AgeClass_2.3_Yminus2, Total_Returns_NextYear_Yminus1, Total_Returns_NextYear_Yminus2, Total_Returns_NextYear_Yminus3, Total_Returns_NextYear_Yminus4, Total_Returns_NextYear_Yminus5, River_Igushik"
LR,Naknek,0.5850764742578378,1934301607106.552,23.294135557884577,0.15100058290008478,2951255631326.482,29.831171088428192,Bristol Bay,Bristol Bay,20,True,False,20,"Total_Returns, AgeClass_1.2, AgeClass_2.1, AgeClass_2.2, AgeClass_2.3, Total_Returns_Yminus1, Total_Returns_Yminus2, Total_Returns_Yminus3, Total_Returns_Yminus4, AgeClass_1.2_Yminus1, AgeClass_1.2_Yminus3, AgeClass_2.1_Yminus5, AgeClass_2.3_Yminus1, AgeClass_2.3_Yminus2, Total_Returns_NextYear_Yminus1, Total_Returns_NextYear_Yminus2, Total_Returns_NextYear_Yminus3, Total_Returns_NextYear_Yminus4, Total_Returns_NextYear_Yminus5, River_Igushik"
LR,Nushagak,0.2506086267158486,20411058240463.707,39.574237763848444,0.511519346946192,2261599733837.601,67.1516835399925,Bristol Bay,Bristol Bay,20,True,False,20,"Total_Returns, AgeClass_1.2, AgeClass_2.1, AgeClass_2.2, AgeClass_2.3, Total_Returns_Yminus1, Total_Returns_Yminus2, Total_Returns_Yminus3, Total_Returns_Yminus4, AgeClass_1.2_Yminus1, AgeClass_1.2_Yminus3, AgeClass_2.1_Yminus5, AgeClass_2.3_Yminus1, AgeClass_2.3_Yminus2, Total_Returns_NextYear_Yminus1, Total_Returns_NextYear_Yminus2, Total_Returns_NextYear_Yminus3, Total_Returns_NextYear_Yminus4, Total_Returns_NextYear_Yminus5, River_Igushik"
LR,Ugashik,-0.3466528892736038,8319998149374.2705,40.361662886719266,-0.4068650964944216,4083243066534.845,56.64034217301243,Bristol Bay,Bristol Bay,20,True,False,20,"Total_Returns, AgeClass_1.2, AgeClass_2.1, AgeClass_2.2, AgeClass_2.3, Total_Returns_Yminus1, Total_Returns_Yminus2, Total_Returns_Yminus3, Total_Returns_Yminus4, AgeClass_1.2_Yminus1, AgeClass_1.2_Yminus3, AgeClass_2.1_Yminus5, AgeClass_2.3_Yminus1, AgeClass_2.3_Yminus2, Total_Returns_NextYear_Yminus1, Total_Returns_NextYear_Yminus2, Total_Returns_NextYear_Yminus3, Total_Returns_NextYear_Yminus4, Total_Returns_NextYear_Yminus5, River_Igushik"
LR,Wood,-16.517447477806222,48941048227692.68,50.49351529356164,0.4748400901660319,8593093123576.088,28.305525932088965,Bristol Bay,Bristol Bay,20,True,False,20,"Total_Returns, AgeClass_1.2, AgeClass_2.1, AgeClass_2.2, AgeClass_2.3, Total_Returns_Yminus1, Total_Returns_Yminus2, Total_Returns_Yminus3, Total_Returns_Yminus4, AgeClass_1.2_Yminus1, AgeClass_1.2_Yminus3, AgeClass_2.1_Yminus5, AgeClass_2.3_Yminus1, AgeClass_2.3_Yminus2, Total_Returns_NextYear_Yminus1, Total_Returns_NextYear_Yminus2, Total_Returns_NextYear_Yminus3, Total_Returns_NextYear_Yminus4, Total_Returns_NextYear_Yminus5, River_Igushik"
PR,Alagnak,-12.832934391517936,27871860248886.863,107.17612297961756,0.24235383212562056,2829030356860.7573,46.809358890496775,Bristol Bay,Bristol Bay,20,True,False,20,"Total_Returns, AgeClass_1.2, AgeClass_2.1, AgeClass_2.2, AgeClass_2.3, Total_Returns_Yminus1, Total_Returns_Yminus2, Total_Returns_Yminus3, Total_Returns_Yminus4, AgeClass_1.2_Yminus1, AgeClass_1.2_Yminus3, AgeClass_2.1_Yminus5, AgeClass_2.3_Yminus1, AgeClass_2.3_Yminus2, Total_Returns_NextYear_Yminus1, Total_Returns_NextYear_Yminus2, Total_Returns_NextYear_Yminus3, Total_Returns_NextYear_Yminus4, Total_Returns_NextYear_Yminus5, River_Igushik"
PR,Egegik,-8685.355879598119,2.0791022570481955e+17,3145.752158999976,0.9967483761483452,25058531962.922295,1.62783559506388,Bristol Bay,Bristol Bay,20,True,False,20,"Total_Returns, AgeClass_1.2, AgeClass_2.1, AgeClass_2.2, AgeClass_2.3, Total_Returns_Yminus1, Total_Returns_Yminus2, Total_Returns_Yminus3, Total_Returns_Yminus4, AgeClass_1.2_Yminus1, AgeClass_1.2_Yminus3, AgeClass_2.1_Yminus5, AgeClass_2.3_Yminus1, AgeClass_2.3_Yminus2, Total_Returns_NextYear_Yminus1, Total_Returns_NextYear_Yminus2, Total_Returns_NextYear_Yminus3, Total_Returns_NextYear_Yminus4, Total_Returns_NextYear_Yminus5, River_Igushik"
PR,Igushik,-0.2381029903197902,456673303240.4322,33.92569130946006,0.5616029343004044,122450664087.08278,41.7980191016634,Bristol Bay,Bristol Bay,20,True,False,20,"Total_Returns, AgeClass_1.2, AgeClass_2.1, AgeClass_2.2, AgeClass_2.3, Total_Returns_Yminus1, Total_Returns_Yminus2, Total_Returns_Yminus3, Total_Returns_Yminus4, AgeClass_1.2_Yminus1, AgeClass_1.2_Yminus3, AgeClass_2.1_Yminus5, AgeClass_2.3_Yminus1, AgeClass_2.3_Yminus2, Total_Returns_NextYear_Yminus1, Total_Returns_NextYear_Yminus2, Total_Returns_NextYear_Yminus3, Total_Returns_NextYear_Yminus4, Total_Returns_NextYear_Yminus5, River_Igushik"
PR,Kvichak,-499.1227951279448,2074778415448533.2,420.69689114118967,0.9987017514185534,37079250031.44221,4.878556482319054,Bristol Bay,Bristol Bay,20,True,False,20,"Total_Returns, AgeClass_1.2, AgeClass_2.1, AgeClass_2.2, AgeClass_2.3, Total_Returns_Yminus1, Total_Returns_Yminus2, Total_Returns_Yminus3, Total_Returns_Yminus4, AgeClass_1.2_Yminus1, AgeClass_1.2_Yminus3, AgeClass_2.1_Yminus5, AgeClass_2.3_Yminus1, AgeClass_2.3_Yminus2, Total_Returns_NextYear_Yminus1, Total_Returns_NextYear_Yminus2, Total_Returns_NextYear_Yminus3, Total_Returns_NextYear_Yminus4, Total_Returns_NextYear_Yminus5, River_Igushik"
PR,Naknek,-37.711611382202626,180466826932368.22,140.08002300517396,0.8405422011805662,554300412045.3903,14.100076772477044,Bristol Bay,Bristol Bay,20,True,False,20,"Total_Returns, AgeClass_1.2, AgeClass_2.1, AgeClass_2.2, AgeClass_2.3, Total_Returns_Yminus1, Total_Returns_Yminus2, Total_Returns_Yminus3, Total_Returns_Yminus4, AgeClass_1.2_Yminus1, AgeClass_1.2_Yminus3, AgeClass_2.1_Yminus5, AgeClass_2.3_Yminus1, AgeClass_2.3_Yminus2, Total_Returns_NextYear_Yminus1, Total_Returns_NextYear_Yminus2, Total_Returns_NextYear_Yminus3, Total_Returns_NextYear_Yminus4, Total_Returns_NextYear_Yminus5, River_Igushik"
PR,Nushagak,-23.920264161961857,678749424280704.0,383.4832289697162,0.5170385318551205,2236046649917.0835,50.30740103509316,Bristol Bay,Bristol Bay,20,True,False,20,"Total_Returns, AgeClass_1.2, AgeClass_2.1, AgeClass_2.2, AgeClass_2.3, Total_Returns_Yminus1, Total_Returns_Yminus2, Total_Returns_Yminus3, Total_Returns_Yminus4, AgeClass_1.2_Yminus1, AgeClass_1.2_Yminus3, AgeClass_2.1_Yminus5, AgeClass_2.3_Yminus1, AgeClass_2.3_Yminus2, Total_Returns_NextYear_Yminus1, Total_Returns_NextYear_Yminus2, Total_Returns_NextYear_Yminus3, Total_Returns_NextYear_Yminus4, Total_Returns_NextYear_Yminus5, River_Igushik"
PR,Ugashik,-6.122880268509553,44007146254429.836,74.40509288655835,0.7455433514046901,738527346153.8413,20.380780245524495,Bristol Bay,Bristol Bay,20,True,False,20,"Total_Returns, AgeClass_1.2, AgeClass_2.1, AgeClass_2.2, AgeClass_2.3, Total_Returns_Yminus1, Total_Returns_Yminus2, Total_Returns_Yminus3, Total_Returns_Yminus4, AgeClass_1.2_Yminus1, AgeClass_1.2_Yminus3, AgeClass_2.1_Yminus5, AgeClass_2.3_Yminus1, AgeClass_2.3_Yminus2, Total_Returns_NextYear_Yminus1, Total_Returns_NextYear_Yminus2, Total_Returns_NextYear_Yminus3, Total_Returns_NextYear_Yminus4, Total_Returns_NextYear_Yminus5, River_Igushik"
PR,Wood,-3153.636615509726,8813568468586139.0,728.1844014793548,0.9400740352185899,980557324053.1666,12.681143210471218,Bristol Bay,Bristol Bay,20,True,False,20,"Total_Returns, AgeClass_1.2, AgeClass_2.1, AgeClass_2.2, AgeClass_2.3, Total_Returns_Yminus1, Total_Returns_Yminus2, Total_Returns_Yminus3, Total_Returns_Yminus4, AgeClass_1.2_Yminus1, AgeClass_1.2_Yminus3, AgeClass_2.1_Yminus5, AgeClass_2.3_Yminus1, AgeClass_2.3_Yminus2, Total_Returns_NextYear_Yminus1, Total_Returns_NextYear_Yminus2, Total_Returns_NextYear_Yminus3, Total_Returns_NextYear_Yminus4, Total_Returns_NextYear_Yminus5, River_Igushik"
RF,Alagnak,-0.4640692802876203,2949940570808.0645,51.916107424472855,0.8925154848864898,401344280538.87585,16.5153198165503,Bristol Bay,Bristol Bay,20,False,True,20,"Total_Returns, AgeClass_1.1, AgeClass_1.2, AgeClass_1.3, AgeClass_1.5, AgeClass_2.1, AgeClass_2.2, AgeClass_2.3, AgeClass_3.2, AgeClass_3.3, oni_mean_DecFeb, npgo_mean_DecFeb, sst_aprjul, sst_anom, River_Alagnak, River_Egegik, River_Igushik, River_Kvichak, River_Nushagak, River_Wood"
RF,Egegik,-0.08884972303865224,26061906144935.684,44.658851796034185,0.8451139371748778,1193624334481.1804,13.684588476910367,Bristol Bay,Bristol Bay,20,False,True,20,"Total_Returns, AgeClass_1.1, AgeClass_1.2, AgeClass_1.3, AgeClass_1.5, AgeClass_2.1, AgeClass_2.2, AgeClass_2.3, AgeClass_3.2, AgeClass_3.3, oni_mean_DecFeb, npgo_mean_DecFeb, sst_aprjul, sst_anom, River_Alagnak, River_Egegik, River_Igushik, River_Kvichak, River_Nushagak, River_Wood"
RF,Igushik,-0.8595131422946265,685879943550.8553,45.69868935019133,0.7580869089422286,67569837868.58032,30.218264553237706,Bristol Bay,Bristol Bay,20,False,True,20,"Total_Returns, AgeClass_1.1, AgeClass_1.2, AgeClass_1.3, AgeClass_1.5, AgeClass_2.1, AgeClass_2.2, AgeClass_2.3, AgeClass_3.2, AgeClass_3.3, oni_mean_DecFeb, npgo_mean_DecFeb, sst_aprjul, sst_anom, River_Alagnak, River_Egegik, River_Igushik, River_Kvichak, River_Nushagak, River_Wood"
RF,Kvichak,-0.6457658377613442,6827522101239.684,17.17996912563301,0.8725871560404593,3639035517473.0728,23.964057781769892,Bristol Bay,Bristol Bay,20,False,True,20,"Total_Returns, AgeClass_1.1, AgeClass_1.2, AgeClass_1.3, AgeClass_1.5, AgeClass_2.1, AgeClass_2.2, AgeClass_2.3, AgeClass_3.2, AgeClass_3.3, oni_mean_DecFeb, npgo_mean_DecFeb, sst_aprjul, sst_anom, River_Alagnak, River_Egegik, River_Igushik, River_Kvichak, River_Nushagak, River_Wood"
RF,Naknek,-0.0012925248897064368,4667852314745.549,28.53047273900739,0.7865070414078268,742135134139.382,14.320748237757194,Bristol Bay,Bristol Bay,20,False,True,20,"Total_Returns, AgeClass_1.1, AgeClass_1.2, AgeClass_1.3, AgeClass_1.5, AgeClass_2.1, AgeClass_2.2, AgeClass_2.3, AgeClass_3.2, AgeClass_3.3, oni_mean_DecFeb, npgo_mean_DecFeb, sst_aprjul, sst_anom, River_Alagnak, River_Egegik, River_Igushik, River_Kvichak, River_Nushagak, River_Wood"
RF,Nushagak,0.12966147390604432,23705277346830.605,45.82054800402153,0.9404618468592684,275653642481.9853,17.27033390928794,Bristol Bay,Bristol Bay,20,False,True,20,"Total_Returns, AgeClass_1.1, AgeClass_1.2, AgeClass_1.3, AgeClass_1.5, AgeClass_2.1, AgeClass_2.2, AgeClass_2.3, AgeClass_3.2, AgeClass_3.3, oni_mean_DecFeb, npgo_mean_DecFeb, sst_aprjul, sst_anom, River_Alagnak, River_Egegik, River_Igushik, River_Kvichak, River_Nushagak, River_Wood"
RF,Ugashik,-0.14529297919340012,7075940313409.472,37.03870856502891,0.7974757908855133,587800191171.677,22.37164563988813,Bristol Bay,Bristol Bay,20,False,True,20,"Total_Returns, AgeClass_1.1, AgeClass_1.2, AgeClass_1.3, AgeClass_1.5, AgeClass_2.1, AgeClass_2.2, AgeClass_2.3, AgeClass_3.2, AgeClass_3.3, oni_mean_DecFeb, npgo_mean_DecFeb, sst_aprjul, sst_anom, River_Alagnak, River_Egegik, River_Igushik, River_Kvichak, River_Nushagak, River_Wood"
RF,Wood,-2.588517134340748,10025763762681.842,23.495583753920258,0.894050643324412,1733629455043.785,10.814890003474348,Bristol Bay,Bristol Bay,20,False,True,20,"Total_Returns, AgeClass_1.1, AgeClass_1.2, AgeClass_1.3, AgeClass_1.5, AgeClass_2.1, AgeClass_2.2, AgeClass_2.3, AgeClass_3.2, AgeClass_3.3, oni_mean_DecFeb, npgo_mean_DecFeb, sst_aprjul, sst_anom, River_Alagnak, River_Egegik, River_Igushik, River_Kvichak, River_Nushagak, River_Wood"
GBRT,Alagnak,-0.9775216374250251,3984491298625.469,62.30723118816086,0.7900946284189287,783780996262.4229,26.07469443858924,Bristol Bay,Bristol Bay,20,False,True,20,"Total_Returns, AgeClass_1.1, AgeClass_1.2, AgeClass_1.3, AgeClass_1.5, AgeClass_2.1, AgeClass_2.2, AgeClass_2.3, AgeClass_3.2, AgeClass_3.3, oni_mean_DecFeb, npgo_mean_DecFeb, sst_aprjul, sst_anom, River_Alagnak, River_Egegik, River_Igushik, River_Kvichak, River_Nushagak, River_Wood"
GBRT,Egegik,0.05761922513459805,22556133126244.113,46.24717088456251,0.8890715197456912,854866674273.045,11.750957600531981,Bristol Bay,Bristol Bay,20,False,True,20,"Total_Returns, AgeClass_1.1, AgeClass_1.2, AgeClass_1.3, AgeClass_1.5, AgeClass_2.1, AgeClass_2.2, AgeClass_2.3, AgeClass_3.2, AgeClass_3.3, oni_mean_DecFeb, npgo_mean_DecFeb, sst_aprjul, sst_anom, River_Alagnak, River_Egegik, River_Igushik, River_Kvichak, River_Nushagak, River_Wood"
GBRT,Igushik,-4.203085269335779,1919153863262.6013,69.5923082886305,0.49685116173689725,140536774080.9173,55.17953195256949,Bristol Bay,Bristol Bay,20,False,True,20,"Total_Returns, AgeClass_1.1, AgeClass_1.2, AgeClass_1.3, AgeClass_1.5, AgeClass_2.1, AgeClass_2.2, AgeClass_2.3, AgeClass_3.2, AgeClass_3.3, oni_mean_DecFeb, npgo_mean_DecFeb, sst_aprjul, sst_anom, River_Alagnak, River_Egegik, River_Igushik, River_Kvichak, River_Nushagak, River_Wood"
