Year,Total_Returns,AgeClass_0.1,AgeClass_0.2,AgeClass_0.3,AgeClass_0.4,AgeClass_0.5,AgeClass_1.1,AgeClass_1.2,AgeClass_1.3,AgeClass_1.4,AgeClass_1.5,AgeClass_2.1,AgeClass_2.2,AgeClass_2.3,AgeClass_2.4,AgeClass_3.1,AgeClass_3.2,AgeClass_3.3,AgeClass_3.4,Total_Returns_NextYear,Pacea_ALPI_Anomaly,npi_mean_NovMar,oni_mean_DecFeb,npgo_mean_DecFeb,ao_mean_DecMar,pdo_mean_DecMar,pdo_mean_MaySep,sss_mayaug,River_Alagnak,River_Egegik,River_Igushik,River_Kvichak,River_Naknek,River_Nushagak,River_Ugashik,River_Wood
1977,1675472.25223782,0.0,2.29782382621688e-09,1203.53998123994,0.0,0.0,14322.3273356756,531509.241158372,142304.897897233,0.0,0.0,2633.87260535971,886252.187558444,95528.5565260891,0.0,0.0,1142.36350357751,575.265671830695,0.0,7919094.21651688,3.03,1005.954,27.25333333333333,1.5284769666666669,-1.87675,1.1425,-0.246,31.35712027193895,0,0,0,1,0,0,0,0
1978,7919094.21651688,0.0,0.0,5.3554786576367e-09,2.71235117724655e-08,0.0,6365.4126111665,6047998.65365224,1048800.1809499,10885.8427123377,0.0,319232.378226185,252856.854889953,232954.893475034,1.73289102961686e-08,0.0,4.62765017600267e-09,1.22410940755429e-08,0.0,24927042.4540045,2.32,1006.492,27.15,1.1045353533333333,-0.7747499999999999,0.6074999999999999,-0.442,31.65110269945059,0,0,0,1,0,0,0,0
1979,24927042.4540045,0.0,7.619613243026311e-09,0.0,0.0,0.0,5347.49659810923,5468930.89033343,1845015.04188107,5.718835347962811e-09,0.0,314282.121352033,16927229.392802,351747.963480692,0.0,0.0,14489.5475571925,3.8076472953581e-09,0.0,37931680.0587372,-0.99,1010.552,26.56,-0.62114414,-1.181,-0.7150000000000001,0.4039999999999999,31.791077236631025,0,0,0,1,0,0,0,0
1980,37931680.0587372,0.0,6589.9561389763,16621.1526714526,0.0,0.0,36698.777662187,5940227.81334074,1305049.21482039,2.15490901558891e-05,0.0,37502.1260714565,29958381.5132679,616516.198615215,0.0,3.26563352558256e-06,14093.3061216993,2.3505588266273e-06,0.0,6901353.487937,1.67,1007.686,27.08333333333333,-1.3888758966666668,-0.7845,0.3299999999999999,-0.0679999999999999,31.5642614364624,0,0,0,1,0,0,0,0
1981,6901353.487937,0.0,0.0,4898.85881237996,0.0,0.0,1122.30896142671,2024757.69932087,675757.592287233,0.0,0.0,2129.52989748326,3806685.58379028,382348.236280229,0.0,0.0,3653.67858709657,2.7831486490083203e-09,0.0,2811875.13885419,5.09,1004.438,26.37333333333333,-0.53494929,-0.5375,0.985,0.862,31.60312337306008,0,0,0,1,0,0,0,0
1982,2811875.13885419,0.0,2381.11555746756,1.69745636606562e-09,0.0,0.0,53984.7821160876,1613301.04360805,718009.887947749,3355.26621344111,0.0,15273.2891589374,174743.796528511,230825.957723944,2.5462005018912702e-09,0.0,0.0,0.0,0.0,21496871.5657005,-3.21,1010.602,26.64,-0.1840691733333333,-0.0127499999999999,0.0349999999999999,-0.33,31.6152804075782,0,0,0,1,0,0,0,0
1983,21496871.5657005,0.0,0.0,6.6720336713277405e-09,0.0,0.0,1374.28127294108,18868217.3548323,1063135.97082251,6.672031333891011e-09,0.0,69687.4489251128,1372782.63166378,121673.878183841,6.672031333891011e-09,0.0,4.44801797677056e-09,4.44802244685191e-09,0.0,23930917.9594445,6.69,1003.46,28.766666666666666,0.2813847666666667,-0.01175,0.815,1.406,31.75786072460573,0,0,0,1,0,0,0,0
1984,23930917.9594445,0.0,0.0,8.5232215299991e-09,4.26713311270127e-09,0.0,0.0,2539066.59168197,2470065.01013749,8.53426622542202e-09,0.0,13602.8583166852,17920528.0470085,987655.452299806,0.0,0.0,8.50298727414191e-09,8.5232215299991e-09,0.0,14093497.2886078,1.68,1006.28,26.01333333333333,-0.1640481899999999,-0.3995,1.4825,0.116,31.80035350571817,0,0,0,1,0,0,0,0
1985,14093497.2886078,0.0,0.0,5260.61352894361,0.0,0.0,3.924806862391271e-09,745204.880337452,1385037.26297717,3.924922930106e-09,0.0,3.924806862391271e-09,8291131.05502916,3664906.08951518,3.924922930106e-09,0.0,3.92501451766264e-09,1957.38721986888,0.0,2012448.61164036,-1.64,1010.006,25.64333333333333,0.170517743,-0.81225,0.3725,0.002,31.674259449119,0,0,0,1,0,0,0,0
1986,2012448.61164036,0.0,0.0,2.16016775761852e-09,0.0,0.0,909.035453072869,492725.220202652,188998.296795344,2963.28645240393,0.0,530.635307810801,962184.743911971,364137.393517099,2.16330005230956e-09,0.0,2.16152193846479e-09,0.0,0.0,10318113.2551303,5.2,1004.794,26.156666666666663,-1.2994893666666667,-0.87225,1.13,0.46,31.78162238135267,0,0,0,1,0,0,0,0
1987,10318113.2551303,968.797136142652,6.31701249999348e-09,6.306401056514571e-09,2.51578229239952e-09,0.0,3.820244427117e-09,9267004.55534506,385822.910209325,3.77367343911666e-09,0.0,2975.84575186305,514201.0486565,147140.098031387,2.51578229239952e-09,0.0,3.79020750020304e-09,0.0,0.0,6860048.61236509,3.62,1005.968,27.80333333333333,0.3326573833333333,-1.07675,1.4975,1.086,31.528236524382635,0,0,0,1,0,0,0,0
1988,6860048.61236509,0.0,3827.45086049738,1184.40414731533,2.1783620710883e-09,0.0,7558.72602900398,2578692.80069278,2995169.76133723,4844.0764572308,0.0,46572.4199975416,1111077.28268785,111121.69015563,2.1783620710883e-09,0.0,2.1769414475384302e-09,2.17756725401237e-09,0.0,20484408.0004728,1.21,1008.134,27.406666666666663,0.8647857866666667,-0.383,0.5325,-0.286,31.48124515476512,0,0,0,1,0,0,0,0
1989,20484408.0004728,0.0,1587.56038814736,6640.510988188,6.6531340852120205e-09,0.0,4.471635539861661e-09,1051304.82291986,1438442.50166142,4091.96516537744,1.32678661678509e-08,36966.3804388296,17559241.7863788,386132.472532183,6.6531340852120205e-09,4.471635539861661e-09,4.4426070467616e-09,4.4418370372214305e-09,0.0,18192988.9596541,-2.68,1011.742,24.93,0.90987403,2.3985,-1.0175,-0.0859999999999999,31.32763057680272,0,0,0,1,0,0,0,0
1990,18192988.9596541,0.0,28974.2624325333,22026.8314552108,0.0,0.0,7294.42560205342,652916.622529594,959015.790900485,9.43234379416995e-09,0.0,4.76627275555421e-09,14851620.6994626,1663050.62238422,8089.70488736954,0.0,4.7317584826148114e-09,4.7229128084279404e-09,0.0,8613126.79315834,-0.87,1010.906,26.686666666666667,-0.0613260966666666,1.68725,-0.76,-0.314,31.69971599151839,0,0,0,1,0,0,0,0
1991,8613126.79315834,0.0,8518.16948857999,55116.4433630764,371.228480372931,0.0,6197.61222548967,4715391.65107696,868158.917998469,3134.18761091773,0.0,32611.8788612374,1539423.85730161,1382907.30562953,3.869604550474681e-09,0.0,1295.54112209024,3.8681767470652306e-09,0.0,10628639.8065646,0.45,1011.244,27.036666666666665,-0.86051957,0.1492499999999999,-1.5550000000000002,-1.136,31.505268965194475,0,0,0,1,0,0,0,0
1992,10628639.8065646,0.0,31828.455428621,23769.260024637,6575.38319192588,0.0,3333.19576178907,3035791.52389429,2193830.71264806,22539.6981875725,0.0,17857.5404533036,4276085.75760363,1007435.7119005,8513.45152961269,0.0,4.68066521666186e-09,1079.11594065577,0.0,8064870.93020834,2.14,1006.456,28.363333333333333,-0.05881037,1.06725,0.04,1.056,31.42808303548329,0,0,0,1,0,0,0,0
1993,8064870.93020834,0.0,5138.25148093314,59852.4957986372,981.354248910715,0.0,2740.68459058778,1860643.86705856,1958434.41272523,3167.84567306744,0.0,146492.581695451,3698337.32271235,329082.114224602,5.09425182202934e-09,0.0,5.09424380808893e-09,5.09424764383698e-09,0.0,21592336.7833691,-0.94,1008.754,26.82333333333333,-2.2754968,1.5175,0.0775,1.686,31.46903316298528,0,0,0,1,0,0,0,0
1994,21592336.7833691,0.0,4.8515608448921515e-09,7655.95639390928,1909.70997451032,0.0,1129.5772153888,1635679.81816017,1072382.73567232,1920.25529877169,0.0,82362.8735844383,18335388.8386841,453907.018385498,4.877044305960421e-09,0.0,4.8515608448921515e-09,4.8775934630324714e-09,0.0,28426663.0971022,-0.63,1010.356,26.8,-1.9444107,0.15675,0.53,-0.53,31.59085414658731,0,0,0,1,0,0,0,0
1995,28426663.0971022,0.0,3450.15638372219,2556.18570885535,8.992760762306852e-09,0.0,0.0,2192435.47131083,890766.528272166,5.9951738408483e-09,0.0,1940.0294453092,22046413.9434309,3276620.61265222,5.9951738408483e-09,0.0,12480.1698981702,5.9953139068479215e-09,0.0,4474670.1871751,1.59,1008.562,27.66333333333333,-1.02555351,0.6405000000000001,-0.65,0.806,31.3801078725217,0,0,0,1,0,0,0,0
1996,4474670.1871751,0.0,0.0,3727.13358975596,3.263608636205e-09,0.0,229.693582572667,651582.687252569,1181693.15116645,3.263608636205e-09,0.0,2138.09363863227,1008515.73343956,1626783.69450554,3.263608636205e-09,0.0,3.26382167403941e-09,3.26197616640749e-09,0.0,2392217.58378593,0.86,1007.772,25.84,-0.49204,-1.16175,0.8275,0.642,31.49750472538507,0,0,0,1,0,0,0,0
1997,2392217.58378593,0.0,4.60936224920537e-05,0.00199929588595,0.0003139380262835,0.0,1846.66668308248,1087088.05581493,300635.187870466,12027.4059607916,0.0,678.337366767972,751845.117502997,236952.149820738,1144.65525181688,0.0,0.0002277526695852,0.0049272608938596,0.0,3811020.54992795,0.49,1008.67,26.23333333333333,-1.3694127,0.2004999999999999,0.2725,1.94,31.624789593824698,0,0,0,1,0,0,0,0
1998,3811020.54992795,0.0,0.0,3.04751041796474e-09,2571.05108443688,0.0,17605.4118429777,2023631.03936713,873115.774861855,1.52336694250619e-09,0.0,47953.4540754297,683919.411290515,162224.407405591,2.28505041375981e-09,0.0,2.28692434493378e-09,2.28563281347329e-09,0.0,13203151.6074049,4.58,1005.478,28.87333333333333,0.8962181933333333,-0.64725,1.2125,-1.068,31.431184370126296,0,0,0,1,0,0,0,0
1999,13203151.6074049,0.0,0.0,0.0,0.0,0.0,0.0,7737952.02207543,1062071.60333619,4918.43288591109,0.0,3.53387605278922e-09,3920260.54867729,477949.00043002,1.23668027481926e-08,0.0,3.53344179387558e-09,3.53335490901793e-09,0.0,3569959.42104111,0.13,1009.446,25.21333333333333,1.38527183,0.1132499999999999,-1.0275,-2.122,31.67090238030277,0,0,0,1,0,0,0,0
2000,3569959.42104111,0.0,0.0,0.0,15.6894656262001,0.0,0.0,547555.939104106,2098055.6476268,94.1367937593042,0.0,0.0,677133.031946363,247104.976104451,0.0,0.0,2.1036537685157203e-09,2.10365963920004e-09,0.0,1940224.70834125,0.26,1008.446,25.11,1.5269583,0.7345,-1.515,-1.218,31.34106679460896,0,0,0,1,0,0,0,0
2001,1940224.70834125,0.0,0.0,73.3836611093551,0.0,0.0,58.7069288887365,159364.714192619,1651817.78641507,7703.19741986663,1.8644714621532303e-09,14.6767322231234,24302.420013975,96801.7625841593,88.0603933330962,0.0,1.2483230379016e-09,1.2485099561547e-09,0.0,897873.611039126,1.5,1007.084,25.98333333333333,2.660991533333333,-1.4055,0.015,-1.642,31.62734210313256,0,0,0,1,0,0,0,0
2002,897873.611039126,0.0,14.3084908718119,0.0,0.0,0.0,370.104087207093,375942.275188152,140515.836672732,9155.27518889863,0.0,638.135609259161,342016.937402607,27655.7467201827,1500.60347028823,1.2526292467148e-09,50.0797180525942,14.3084908730645,0.0,2001790.18595576,-0.37,1009.196,26.52,2.0203324,0.56625,-1.08,-0.658,31.835213461918617,0,0,0,1,0,0,0,0
2003,2001790.18595576,0.0,0.0,0.0,0.0,0.0,15.5616537955945,1010493.43929947,422187.122837543,575.781190381218,1.54560982289606e-09,51079.32601503,343819.119616924,173308.602266727,62.2466151777271,0.0,248.986460706271,1.5469094107360802e-09,0.0,8091278.30934923,2.8,1005.066,27.56,1.86609866,-0.25075,1.315,0.124,31.29076632456993,0,0,0,1,0,0,0,0
2004,8091278.30934923,0.0,0.0,17.5613178285529,0.0,0.0,0.0,1884667.87736433,278784.258858939,18295.8330532142,0.0,3.77050698484909e-09,5815822.76878839,93558.6819483327,123.419936708105,0.0,3.774767882077e-09,3.77534489511281e-09,7.9080814750604,2867678.88859573,2.83,1008.564,27.0,0.38554044,-0.65775,-0.3775,0.16,31.535762359846885,0,0,0,1,0,0,0,0
2005,2867678.88859573,0.0,0.0,19.4441344189765,0.0,0.0,3390.69693475351,633259.026961788,1264567.00289689,12362.325138735,0.0,1450.35672365002,742842.990470394,208249.328913572,2.72350198249116e-09,0.0,1537.71642151949,2.72336094401331e-09,0.0,5715389.79610706,0.9,1008.15,27.293333333333333,-1.5064687166666668,-0.25825,-0.025,0.182,31.446986433285385,0,0,0,1,0,0,0,0
2006,5715389.79610706,0.0,9968.76712117356,4.0325940547941205e-09,1783.56656247289,0.0,3846.73672084768,2456932.18694439,2051098.47023304,1992.13965671822,0.0,2385.72144724474,819689.213281803,367259.346565094,60.756921011923,0.0,312.133732252854,60.7569210132676,0.0,5917491.96338967,0.37,1010.108,25.90333333333333,-1.04372476,-1.0085,0.02,-0.432,31.60625827134545,0,0,0,1,0,0,0,0
2007,5917491.96338967,0.0,0.0,0.0,0.0,0.0,0.0,3595854.01013122,1265247.02367751,12833.8656797666,0.0,3.28684215563411e-09,142426.304356772,901130.75954439,3.28071260745806e-09,0.0,3.2825025944364103e-09,3.2805848005315e-09,0.0,6032351.80402454,0.55,1009.826,27.316666666666663,-0.1777491063333333,1.04775,-0.73,-0.162,31.794008518332863,0,0,0,1,0,0,0,0
2008,6032351.80402454,0.0,0.0,3.31399311936349e-09,3.3137925805688e-09,0.0,4315.98892990924,4799243.53936282,1186521.23070345,623.591531027634,3.31416614630264e-09,3.31485859461434e-09,31398.6581417281,10248.7953555799,3.3137925805688e-09,0.0,3.31405670861838e-09,3.31399311936349e-09,0.0,6961784.09424465,-1.1,1009.304,25.12333333333333,0.8532889033333333,0.7909999999999999,-1.2725,-1.83,31.23010551395701,0,0,0,1,0,0,0,0
2009,6961784.09424465,0.0,0.0,0.0,0.0,0.0,2910.88271860497,1254242.5550963,2931163.79928249,9276.59220494313,0.0,3.2916481614597e-09,2634425.85403184,129764.410910465,3.28315698758421e-09,0.0,3.28478674427743e-09,0.0,0.0,10779329.0666532,-3.96,1013.466,25.916666666666664,0.66514552,0.22425,-1.74,-0.584,31.84560984995828,0,0,0,1,0,0,0,0
2010,10779329.0666532,0.0,0.0,3.12692232980184e-09,3.12679459055801e-09,0.0,3.1287402296158103e-09,3663815.12406944,2033447.41170725,9.380383771674441e-09,0.0,3.1287402296158103e-09,4527247.8635668,554818.667309667,3.12679459055801e-09,0.0,9.38168239474789e-09,0.0,0.0,7228364.43811304,4.08,1006.49,28.136666666666667,1.6738658666666666,-2.6745,-0.0925,-1.524,31.85752287195689,0,0,0,1,0,0,0,0
2011,7228364.43811304,0.0,0.0,1.92681527580629e-08,2.56856507298795e-09,0.0,0.0,1542519.61604364,2701997.16980604,8367.21090810645,0.0,24304.7110186645,1197114.77601078,1754060.95432576,1.41271079003936e-08,0.0,3.8547149739685605e-09,6.4227175867174414e-09,0.0,12269042.282635,-0.62,1011.132,25.306666666666665,0.3997249266666667,-0.32875,-1.645,-1.782,31.665613395064625,0,0,0,1,0,0,0,0
2012,12269042.282635,0.0,0.0,5361.71635579695,1768.02089535328,0.0,0.0,2680276.84883561,1853138.5504593,1879.05015033539,0.0,2521.16007667278,6975694.85383046,746953.270896899,1159.0487065719,0.0,289.762427949248,2.87065340210405e-09,0.0,6325832.5506333,0.27,1010.324,25.83333333333333,0.471165961,0.7505000000000001,-1.815,-2.348,31.83025782143892,0,0,0,1,0,0,0,0
2013,6325832.5506333,0.0,0.0,0.0,2.17086936077512e-08,0.0,3046.77577356257,741126.904984555,1931316.27522207,5956.06097048843,2.0844751617251e-06,11614.0455213621,1247831.25991962,2380396.53009255,4285.17381599942,0.0,9.27564281609032e-09,259.524330974079,0.0,17609473.737241,-0.12,1010.312,26.35333333333333,1.1171110666666666,-1.63775,-1.3275,-1.098,31.74731499401491,0,0,0,1,0,0,0,0
2014,17609473.737241,0.0,0.0,302.972012548071,0.0,0.0,4590.98176056788,6056268.63210217,1002139.74787987,30157.6395309263,0.0,87433.1591459845,9731029.15918795,679367.620011474,15623.1716477394,0.0,2560.65396177918,3.30055898768259e-09,0.0,23103789.6874049,-0.57,1009.804,26.326666666666668,-0.7239368633333333,0.439,-0.4325,0.468,31.63939226919145,0,0,0,1,0,0,0,0
2015,23103789.6874049,0.0,7703.31030263389,36.4918788981049,0.0,0.0,21301.0261316663,2846068.63972276,5544927.75611702,5283.87874815319,0.0,43950.3444786463,13230425.1395913,1396185.01086911,0.0,0.0,7908.08956473697,0.0,0.0,14195449.4202825,0.34,1007.862,27.27,-0.7725732833333334,1.09625,1.5550000000000002,0.8999999999999999,31.53939086287769,0,0,0,1,0,0,0,0
2016,14195449.4202825,0.0,0.0,0.0,0.0,0.0,2615.71211105508,8590994.49963888,2168999.19073739,4.4611302402675e-09,0.0,3701.59332677488,2573729.23298511,851679.142034512,4.4611302402675e-09,0.0,3730.04944880064,4.45825816351667e-09,0.0,7250329.09286718,4.13,1006.588,29.130000000000003,0.0258715233333333,0.0627499999999999,0.9725,0.322,31.77866458181125,0,0,0,1,0,0,0,0
2017,7250329.09286718,0.0,0.0,0.0,0.0,0.0,9832.29644933951,3713931.1999689,2635003.48041849,48.7017993005396,0.0,2155.09602778341,397152.816428096,491949.802593286,0.0,0.0,251.543962926219,4.15521905717742,0.0,7466680.00502659,-2.51,1010.256,26.356666666666666,-0.81415251,1.10825,0.1575,-0.1,31.667139850445647,0,0,0,1,0,0,0,0
2018,7466680.00502659,0.0,0.0,0.0,0.0,0.0,4226.63751894376,4484066.15121177,2789273.85254593,1907.51124126054,8.5994394271596,4882.90127903163,38269.3904294152,143170.080950416,552.858055181794,0.0,0.0,322.022355215182,0.0,7936268.78926357,-2.2,1012.978,25.793333333333333,-2.1559666666666666,-0.292,-0.1149999999999999,-0.342,31.545427187165217,0,0,0,1,0,0,0,0
2019,7936268.78926357,0.0,0.0,0.0,0.0,0.0,3010.93665441462,5743118.16955358,2072930.0898514,13158.6331883232,0.0,0.352971300990848,71801.7612738147,32242.8981409941,0.0,0.0,0.0,5.947629746082,0.0,9866664.59773981,1.25,1009.398,27.47,-1.5390468766666667,0.6655000000000001,-0.4175,0.166,31.46749196123721,0,0,0,1,0,0,0,0
2020,9866664.59773981,0.0,0.0,0.0,0.0,0.0,1510.99094289287,2659890.63181736,7068370.86263619,14260.0183103611,0.0,4.7286237853680705e-09,119279.235687259,3352.85834573492,0.0,0.0,4.72777241518868e-09,0.0,0.0,8907367.51545088,-2.05,1011.762,27.22,-2.1876051333333333,2.22225,-1.16,-0.914,31.71672009710056,0,0,0,1,0,0,0,0
2021,8907367.51545088,1.05135383462656e-06,1.05103100532423e-06,1.05092814523161e-06,1.0508372452972e-06,1.05007556165815e-06,12734.7865283423,6164745.28905355,1895608.64476637,4889.16607067931,1.05007556165815e-06,8431.53745035109,577513.289703495,243444.801521669,0.0003459164650193,1.05135383462656e-06,1.05103100532423e-06,1.05092814523161e-06,1.0508372452972e-06,13647265.5890852,0.67,1010.636,25.65333333333333,-1.0642314366666668,-0.8255,-1.09,-1.754,31.832994930779755,0,0,0,1,0,0,0,0
2022,13647265.5890852,1.04449762391799e-06,1.04327703819582e-06,1.04308006265525e-06,1.04307411488826e-06,1.04438701929108e-06,1.04449762391799e-06,6416570.51960836,4963345.92370977,1138.63973635802,1.04438701929108e-06,1.04449762391799e-06,2091249.88189205,174283.25566041,1.04307411488826e-06,1.04449762391799e-06,677.368465765823,1.04308006265525e-06,1.04307411488826e-06,8759375.67034278,-0.47,1010.524,25.746666666666663,-1.8655508666666665,0.72375,-2.1725,-2.174,31.794433230784403,0,0,0,1,0,0,0,0
2023,8759375.67034278,1.01582422165593e-06,1.01569481851204e-06,1.01566311585962e-06,1.01567416284097e-06,1.01580082794876e-06,11391.8167406766,1233550.99148997,5597038.68300841,9247.41646576124,1.01580082794876e-06,2921.05191842869,367103.98740079,1536242.24092957,1759.49980864904,1.01582422165593e-06,119.982571380057,1.01566311585962e-06,1.01567416284097e-06,12207052.9844853,0.4238333333333333,1011.92,26.063333333333333,-1.9729653666666669,-0.37825,-1.8875,-2.586,31.93395661596042,0,0,0,1,0,0,0,0
1963,1796531.00832562,0.0,0.0,0.0,0.0,0.0,0.0,486708.046209008,140335.027330756,452.496788743662,0.0,7813.44791142701,597027.884070663,563156.164569179,225.061159629828,0.0,812.880286117971,9.59434669108084e-08,0.0,1943395.17687868,2.32,1007.466,26.00333333333333,-0.2092234233333333,-1.25475,-0.06,-0.58,31.64945122733045,0,0,0,0,1,0,0,0
1964,1943395.17687868,0.0,3.18734452353565e-08,112.720952415049,0.0,0.0,0.0,1072773.45843184,230912.963980456,98.0636549269063,0.0,4347.3174757782,532279.882946014,101204.339608585,0.0,0.0,1666.42981618631,1.24516515900743e-05,0.0,1222067.3645475,0.74,1009.076,27.33,0.6354695033333334,-0.4815,0.0725,-1.456,31.80659727552044,0,0,0,0,1,0,0,0
1965,1222067.3645475,0.0,0.0,6.4727026087149506e-09,0.0,0.0,169.718122243648,112176.052645247,286245.422621693,6.4727013728203806e-09,0.0,4331.49371526996,549352.743846639,266999.301422026,0.0,0.0,6.4726970413314e-09,2792.63217436672,0.0,2884786.4946616,-1.62,1009.884,25.78,-0.7087546033333333,-1.07025,-0.5875,-0.202,31.792252405365904,0,0,0,0,1,0,0,0
1966,2884786.4946616,0.0,0.0,1.8399866289249798e-09,0.0,0.0,0.0,130455.479242418,971787.012726111,2.76605304057993e-09,0.0,5808.64568426164,330857.292990636,1443356.30120338,1.8440353600062797e-09,0.0,2521.76281478553,1.8399866289249798e-09,0.0,1555050.91365408,-1.88,1011.274,27.813333333333333,-0.8769983533333334,-1.3545,-0.4625,-0.258,31.76825843640228,0,0,0,0,1,0,0,0
1967,1555050.91365408,0.0,0.0,2.69705308113502e-09,0.0,0.0,742.751936718152,141943.787554161,262140.778054985,7771.39486852783,0.0,23215.3092907737,396108.297750545,721523.185406405,1605.40879195184,0.0,1.62343831601893e-09,3.23646369668986e-09,0.0,1822083.25424686,-0.17,1010.958,26.07333333333333,-0.6303692166666667,0.2925,-0.375,-1.22,31.952062863022533,0,0,0,0,1,0,0,0
1968,1822083.25424686,0.0,0.0,2.37857476511969e-09,0.0,0.0,12877.185306211,342531.147158467,416187.280068774,1575.4188526139,0.0,34421.0693936044,700969.83052858,303500.941721074,1.97228095535047e-09,0.0,6576.20130525458,3444.17991228032,0.0,2641101.3196531,-0.4,1009.018,25.863333333333333,-0.5417895966666667,-0.2922499999999999,-0.36,0.0079999999999999,31.57690820409291,0,0,0,0,1,0,0,0
1969,2641101.3196531,0.0,2.1534137131593e-09,0.0,0.0,0.0,13371.0235626791,634432.36261284,256174.066292445,2.1516649224791703e-09,0.0,37063.7623083752,1275540.20852643,418189.565153859,0.0,0.0,6330.33119646084,2.15392560103764e-09,0.0,2689519.09394046,-2.72,1010.83,27.53,-1.3884037466666663,-2.1115,-0.8574999999999999,-0.516,31.719780758245665,0,0,0,0,1,0,0,0
1970,2689519.09394046,0.0,0.0,4.5560636906170314e-09,0.0,0.0,0.0,918492.715897883,600345.068800867,0.0,0.0,2025.05901456717,854534.674284902,309691.934137989,0.0,0.0,4429.64180424567,4.5560636906170314e-09,0.0,3658033.57282386,3.69,1005.734,26.96333333333333,0.2047551033333333,-1.91925,1.1,-1.08,31.6310978718658,0,0,0,0,1,0,0,0
1971,3658033.57282386,0.0,5.8292599889432e-09,7.489900533328711e-09,4.1477793460757e-09,0.0,3584.57221490564,352459.442310703,2573069.50255624,2.82048995561179e-08,0.0,3786.90944592145,209617.749430165,515515.396865871,0.0,0.0,5.8292599889432e-09,6.65768936334813e-09,0.0,1468384.33686538,-2.25,1011.482,25.21333333333333,-0.0711822576666666,-0.64375,-1.3125,-1.27,31.681839409159192,0,0,0,0,1,0,0,0
1972,1468384.33686538,0.0,0.0,2.57261919605094e-09,1.41642424592975e-07,0.0,2.24387509817402e-07,126410.371162024,522756.824735918,2999.7536618386,0.0,0.0,330689.348398898,485528.038906324,2.5753168106606503e-09,0.0,2.2497055053415303e-09,4.1805061940865215e-09,0.0,684258.617264956,-4.51,1011.836,25.88,-0.322304651,0.1634999999999999,-1.8425,-1.158,31.62954716895944,0,0,0,0,1,0,0,0
1973,684258.617264956,0.0,0.0,1.45624105872229e-08,0.0,0.0,597.439817272077,45888.7158011447,202856.847762463,3.44277418044578e-09,0.0,4366.22468956906,88011.4566665741,342019.372081767,518.560446141296,0.0,2.8903838894705302e-09,3.77955694484617e-09,0.0,1474643.47703418,-1.62,1009.514,28.27,-0.4380004316666667,0.94825,-0.4875,-1.408,31.752411885048023,0,0,0,0,1,0,0,0
1974,1474643.47703418,0.0,0.0,0.0,0.0,0.0,224.924711850223,161583.005489253,240153.290060842,257.020364658637,0.0,17756.1797907922,837020.678289628,216580.355449545,456.551925964347,0.0,611.470951647853,0.0,0.0,3211149.76280038,1.04,1009.06,24.72,-0.3501739266666667,-0.296,-1.085,-0.126,31.8275206551623,0,0,0,0,1,0,0,0
1975,3211149.76280038,0.0,0.0,0.0,0.0,0.0,2937.6726274664,349683.813048176,281375.696355816,0.0,0.0,17309.1467786041,1549927.8418581,1007864.57887377,2.48443081581906e-09,0.0,2051.01325844374,4.96727265507777e-09,0.0,3200600.08532224,-1.84,1010.026,25.95,0.7798425266666666,0.624,-0.595,-1.538,31.967273043162788,0,0,0,0,1,0,0,0
1976,3200600.08532224,0.0,1.959796929084e-09,2.4828012887097e-09,0.0,0.0,0.0,228954.01877828,630688.134775319,0.0,0.0,35045.7568698816,1777139.50349528,504895.206741216,3.00904334352082e-09,0.0,17443.8581426129,6433.60651963801,0.0,2912820.42239662,-1.12,1010.094,25.05,1.1134298666666669,0.8917499999999999,-1.2225,-0.132,31.673317617444848,0,0,0,0,1,0,0,0
1977,2912820.42239662,0.0,2.29284622973788e-09,1257.40650538559,0.0,0.0,1543.6011274811,610279.994285418,397107.996294443,1477.59488274786,0.0,254.932377735562,359615.215585859,1537578.3921498,0.0,0.0,1978.8822720653,1726.4069156775,0.0,2256809.7992713,3.03,1005.954,27.25333333333333,1.5284769666666669,-1.87675,1.1425,-0.246,31.35712027193895,0,0,0,0,1,0,0,0
1978,2256809.7992713,0.0,0.0,1.50523890742259e-09,1.04807598738487e-08,0.0,1028.94870011592,253898.573425739,715809.311593004,5083.59841998743,0.0,1832.3201198363,564688.753645758,676508.797967956,25169.9926402465,0.0,3617.87702547147,9171.62573317682,0.0,2826605.63321608,2.32,1006.492,27.15,1.1045353533333333,-0.7747499999999999,0.6074999999999999,-0.442,31.65110269945059,0,0,0,0,1,0,0,0
1979,2826605.63321608,0.0,3.81425823866698e-09,0.0,0.0,0.0,4277.45054260734,456699.190465581,393360.193527078,3.81984201869009e-09,0.0,11804.2118139818,1103750.0257328,850378.262483234,2646.6571685384,0.0,3.81425823866698e-09,3689.64148224537,0.0,5080050.29788931,-0.99,1010.552,26.56,-0.62114414,-1.181,-0.7150000000000001,0.4039999999999999,31.791077236631025,0,0,0,0,1,0,0,0
1980,5080050.29788931,0.0,1.61555071871705e-07,3.83689199833977e-07,0.0,0.0,4428.82580910594,1013492.77841135,1630147.31145091,1.69402011985677e-05,0.0,4422.7672335837,1539430.16360167,880689.55011026,0.0,2.30807288246992e-08,7438.90125471329,2.07711446543433e-07,0.0,8756831.23788455,1.67,1007.686,27.08333333333333,-1.3888758966666668,-0.7845,0.3299999999999999,-0.0679999999999999,31.5642614364624,0,0,0,0,1,0,0,0
